Time,T_Light,T_Medium,T_Heavy,T_Outdoor
2023-03-23 12:30:00,7.733350718670116,7.068014884210147,9.101335115390214,1.23
2023-03-23 13:30:00,7.573270322343118,6.946235586818177,9.043890187568643,0.93
2023-03-23 14:30:00,7.7079927475526,7.044028061575049,8.992073256043094,0.33
2023-03-23 15:30:00,7.250897198732401,6.9907171947796325,8.896238405055751,0.07
2023-03-23 16:30:00,7.232694329615693,7.06797074492231,8.821930137952362,-0.18
2023-03-23 17:30:00,7.647594392094878,7.3546181905981305,8.806050929240495,-0.44
2023-03-23 18:30:00,6.64895709695621,7.104714381208032,8.701619430572535,-0.66
2023-03-23 19:30:00,5.815713854224133,6.708429343516324,8.557227673216143,-1.56
2023-03-23 20:30:00,4.930525205511958,6.187972717705112,8.370354245909041,-2.54
2023-03-23 21:30:00,4.128031224760002,5.628231475198333,8.154014182583287,-3.35
2023-03-23 22:30:00,3.544105901314526,5.124824842693561,7.9304367025493505,-3.82
2023-03-23 23:30:00,3.026508762564517,4.656078552533679,7.701893639104059,-4.24
2023-03-24 00:30:00,2.601823670638854,4.232969539888002,7.474796010656863,-4.54
2023-03-24 01:30:00,2.1740531984902622,3.8208665257938312,7.245174992365274,-4.88
2023-03-24 02:30:00,1.9729825623222752,3.506982458187997,7.03287937338377,-4.88
2023-03-24 03:30:00,2.107149912130861,3.3717062181805786,6.862009866830293,-4.44
2023-03-24 04:30:00,2.333647652063656,3.349385830435241,6.728688552531642,-3.98
2023-03-24 05:30:00,2.4703208720833185,3.344157018374147,6.61620121471087,-3.72
2023-03-24 06:30:00,2.1937555227978653,3.1791762455873203,6.482748776344166,-4.1
2023-03-24 07:30:00,5.160993497008845,4.341554209967485,6.644426304021556,-3.06
2023-03-24 08:30:00,9.0937590169956,6.4301816185319485,7.102415519143269,-1.18
2023-03-24 09:30:00,14.429883908881907,9.56009917875057,7.9297298689317985,0.32
2023-03-24 10:30:00,18.404725917613472,12.593175654545211,8.918929664200869,1.4
2023-03-24 11:30:00,19.22763291899802,14.33480366509128,9.759820896646184,2.54
2023-03-24 12:30:00,17.73830013867541,14.625537091652692,10.292361456002478,2.08
2023-03-24 13:30:00,15.449693737002852,13.986355383420788,10.514603168586005,1.67
2023-03-24 14:30:00,14.842874757729621,13.666448110741976,10.64562075180344,2.13
2023-03-24 15:30:00,13.35613505974508,13.079478982387524,10.602077781992366,1.97
2023-03-24 16:30:00,12.401912474421515,12.654568920164214,10.488985431231407,1.6
2023-03-24 17:30:00,11.58585358299881,12.345036381544105,10.340926171957099,0.76
2023-03-24 18:30:00,10.174050630566304,11.816595976884292,10.120790139836155,-0.48
2023-03-24 19:30:00,8.829600408513343,11.203771993548209,9.866050822712825,-1.92
2023-03-24 20:30:00,9.019243130923352,11.155677917330694,9.733052476164556,-0.84
2023-03-24 21:30:00,8.755529573499887,11.079801162376137,9.640525553846631,-0.83
2023-03-24 22:30:00,8.241443472365711,10.874216224913406,9.563214153417588,-1.1
2023-03-24 23:30:00,7.734537876979599,10.589262189125408,9.499975055895014,-1.29
